Date,Location,MinTemp,MaxTemp,Rainfall,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
26/05/2013,Albury,1.3,12.8,0.2,100,81,1029.2,1026,5.5,12.4,No,No
27/05/2013,Albury,1.1,16.6,0,100,53,1030.5,1028.2,5.3,15.7,No,No
28/05/2013,Albury,2.7,18,0.2,79,62,1031.6,1027.7,9.9,17.4,No,No
29/05/2013,Albury,4.2,19.3,0,100,57,1030.3,1026.1,7.8,19,No,No
30/05/2013,Albury,7.8,15.2,0.6,98,91,1026.6,1024.9,11.2,14.4,No,Yes
31/05/2013,Albury,11.2,17.6,16,100,82,1026.2,1022.7,13.9,17,Yes,Yes
01/06/2013,Albury,10.3,15.4,19.4,99,98,1015.9,1011.5,14.6,15.3,Yes,Yes
02/06/2013,Albury,11.4,17.3,53.4,68,48,1013.4,1015.3,12.3,16.9,Yes,No
03/06/2013,Albury,0.6,14.3,0.2,84,70,1024.6,1023,5.6,13,No,No
04/06/2013,Albury,1.9,14.5,0,100,69,1027.8,1025.3,5.5,13.8,No,No
05/06/2013,Albury,3.5,13.6,0,100,71,1025,1022.2,8.1,13.2,No,No
06/06/2013,Albury,5.8,15,0.4,100,65,1021.9,1019.6,8.5,14.8,No,Yes
07/06/2013,Albury,8.5,16.9,1.2,95,64,1020.1,1021.5,12,15.1,Yes,No
08/06/2013,Albury,1.7,14.6,1,100,65,1031.3,1029.3,7.2,13.4,No,No
09/06/2013,Albury,0.6,13.8,0.2,100,71,1028.2,1024.6,5.3,13.2,No,No
10/06/2013,Albury,3.1,13.8,0,100,80,1021.1,1019.6,7.8,13.2,No,No
11/06/2013,Albury,3.4,15.6,0,100,67,1022.1,1017.8,6.4,15.4,No,Yes
12/06/2013,Albury,4.9,11.8,15,100,100,1011.4,1008.4,10,11.5,Yes,Yes
13/06/2013,Albury,10,13.4,16.8,NA,93,1007.1,1005.5,NA,12.3,Yes,Yes
14/06/2013,Albury,4.3,12.2,3.6,100,90,1009,1009.4,7.2,12,Yes,No
15/06/2013,Albury,1.2,15.4,0.2,93,51,1016.8,1016.7,5.7,14,No,No
16/06/2013,Albury,-0.2,14.3,0,83,51,1018.7,1015.5,4.8,14,No,No
17/06/2013,Albury,0.3,10.4,0.2,100,83,1014.1,1011.9,4.5,10.2,No,No
18/06/2013,Albury,3.1,15.5,0.6,100,63,1016.5,1016,7,14.5,No,No
19/06/2013,Albury,0.8,14.5,0,89,52,1025.8,1024.1,4.7,13.9,No,No
20/06/2013,Albury,0,14.1,0,97,50,1026.3,1022.5,3.7,13.6,No,No
21/06/2013,Albury,-0.5,13.2,0.2,97,60,1022.8,1019.9,3.4,12.7,No,No
22/06/2013,Albury,-1.3,13.9,0,87,53,1026.1,1024.8,3.9,13.7,No,No
23/06/2013,Albury,-0.4,14.1,0,89,51,1031.2,1027.8,4.3,13.9,No,No
24/06/2013,Albury,2,13.1,0,84,85,1026.9,1023.2,7.8,10.6,No,No
25/06/2013,Albury,7.8,17,1,56,51,1023,1020.9,12.8,16.8,No,No
26/06/2013,Albury,0.9,16.8,0,81,51,1024.5,1021.8,6.5,16,No,No
27/06/2013,Albury,-0.1,14.1,0,95,67,1024.3,1021.3,3.6,12.6,No,No
28/06/2013,Albury,2,16,0,92,59,1025.2,1022.4,6.5,15.5,No,No
29/06/2013,Albury,4.3,18.4,0,100,60,1026.2,1023.7,7.1,17.5,No,No
30/06/2013,Albury,1.4,15.7,0,97,54,1028.2,1025.8,6.3,15.6,No,No
01/07/2013,Albury,2,12.9,0,100,82,1026.8,1024.8,7.4,12.5,No,No
02/07/2013,Albury,7.4,16,0.6,100,65,1025.8,1023.9,11.2,15.7,No,No
03/07/2013,Albury,3.1,14.8,0,100,69,1025.7,1022.2,5.2,13.6,No,No
04/07/2013,Albury,1.9,15.4,0.2,83,59,1016.4,1011.5,8.9,14.1,No,No
05/07/2013,Albury,8.4,12.2,0,73,56,1011.7,1014,9,11.5,No,Yes
06/07/2013,Albury,4.8,13.3,1.6,83,60,1021.6,1019.8,7.8,12.7,Yes,Yes
07/07/2013,Albury,6.1,13,2.2,91,74,1028.1,1027.4,8.2,11.5,Yes,Yes
08/07/2013,Albury,4.6,13.9,2.6,100,61,1033.4,1032.5,7.6,13.2,Yes,No
09/07/2013,Albury,-0.5,12.6,0,90,55,1037.3,1033.3,5.2,12.2,No,No
10/07/2013,Albury,3.2,14.9,0.2,78,55,1033.7,1031.1,6.1,14.3,No,No
11/07/2013,Albury,1.7,15.1,0,84,60,1035.2,1032,6.6,13.9,No,No
12/07/2013,Albury,1.5,15.8,0,100,64,1032,1028.3,5.1,14.4,No,No
13/07/2013,Albury,5,14.8,0,100,74,1029.4,1026.1,8,14,No,Yes
14/07/2013,Albury,8,14,5,100,90,1025.2,1022.7,11.1,13,Yes,Yes
15/07/2013,Albury,11.1,14.6,5,86,89,1022.1,1020.9,13.7,14,Yes,Yes
16/07/2013,Albury,10.1,15.5,2.4,100,85,1024.6,1022.3,11.2,14.5,Yes,Yes
17/07/2013,Albury,11.1,18,2,100,78,1022.1,1018.8,13.1,17.1,Yes,No
18/07/2013,Albury,12.1,20.5,0,73,69,1019.1,1013.7,16.1,19.1,No,Yes
19/07/2013,Albury,13.5,17.3,33.6,83,69,1010.3,1008.7,15.2,15.7,Yes,Yes
20/07/2013,Albury,8.3,11.9,4.4,89,78,1006.5,1005.2,9.7,8.8,Yes,Yes
21/07/2013,Albury,4.5,11.2,7.2,92,65,1016.6,1014.9,4.7,9.2,Yes,No
22/07/2013,Albury,4.4,11.7,0,76,73,1018.6,1017.5,7.6,10.2,No,No
23/07/2013,Albury,3.4,12.4,0.6,100,73,1023.7,1023.8,6.6,12.2,No,No
24/07/2013,Albury,1.9,14.7,0,100,56,1030.7,1028.9,3.6,14,No,No
25/07/2013,Albury,0.8,11.3,0,100,73,1031.1,1028.4,4,11.1,No,No
26/07/2013,Albury,3.5,12.8,0,98,63,1029.4,1027.2,5.9,11.7,No,No
27/07/2013,Albury,0.3,13.9,0,100,69,1030.1,1027.1,5.1,13.4,No,No
28/07/2013,Albury,3,16.1,0.2,98,56,1027.5,1021.7,6.2,16,No,Yes
29/07/2013,Albury,6.2,17.7,5,87,70,1021.6,1018.5,12.4,15.9,Yes,No
30/07/2013,Albury,5.7,13.2,0.2,100,90,1021.4,1021.4,9.7,11.1,No,No
31/07/2013,Albury,5,14.5,0,100,72,1025.8,1023.4,5.6,13.9,No,No
01/08/2013,Albury,2.8,14.3,0,100,65,1024.3,1020.3,7,13.8,No,No
02/08/2013,Albury,7,15.9,0,87,55,1016.3,1012.1,10.1,14.2,No,Yes
03/08/2013,Albury,4.7,10.4,1.2,87,83,1018.6,1014.5,6.3,9.3,Yes,No
04/08/2013,Albury,6.3,13.1,1,89,62,1015.3,1015.6,8.4,12,No,Yes
05/08/2013,Albury,7.4,13.3,1.6,96,85,1017.6,1014.5,8.1,11.7,Yes,Yes
06/08/2013,Albury,8,13.6,2.8,74,68,1009.2,1010,12.5,13.1,Yes,No
07/08/2013,Albury,3.4,11.5,0.4,94,89,1014.4,1010.7,7.6,10.2,No,Yes
08/08/2013,Albury,5.9,15.9,8.2,81,55,1014.4,1015,8.4,13.8,Yes,No
09/08/2013,Albury,2.6,11.2,0,95,85,1019.8,1016.6,7.2,10.4,No,Yes
10/08/2013,Albury,5.7,16.6,2.8,95,62,1017.9,1016.7,9.6,16,Yes,No
11/08/2013,Albury,2.9,15.6,0,100,58,1019.2,1014.9,5.8,14.9,No,Yes
12/08/2013,Albury,5.8,14.9,17.2,94,54,1004.3,1006,12.7,13,Yes,Yes
13/08/2013,Albury,4.6,14.5,1.2,79,57,1015.8,1014.9,9.1,12.6,Yes,No
14/08/2013,Albury,7.4,18.4,0,65,58,1011.6,1005.9,11.8,15.7,No,Yes
15/08/2013,Albury,1.8,14.1,6.6,84,60,1022.8,1021.5,6.5,13.3,Yes,No
16/08/2013,Albury,2.1,16.2,0,100,45,1021.4,1012.2,6.4,16.1,No,Yes
17/08/2013,Albury,6.4,14.4,3.8,78,58,1010.9,1011.5,10.4,14,Yes,No
18/08/2013,Albury,4.7,18.3,0.6,79,43,1015.2,1009.7,9.1,18.1,No,Yes
19/08/2013,Albury,6.6,11.3,6,85,72,1013,1011.1,7.8,8.3,Yes,Yes
20/08/2013,Albury,1.5,10.7,9.8,86,63,1017.6,1016.2,4.8,9.8,Yes,No
21/08/2013,Albury,2.2,11,0.2,94,67,1018.4,1015.5,6.4,10.4,No,Yes
22/08/2013,Albury,6.4,11.9,4.2,89,85,1012.6,1010.6,8.7,10.7,Yes,Yes
23/08/2013,Albury,8.6,12.3,8.8,94,94,1011.6,1011.9,10.1,11.4,Yes,Yes
24/08/2013,Albury,6,15,4.2,100,75,1023.3,1023.8,9,13.6,Yes,No
25/08/2013,Albury,8.1,16.2,0,87,64,1026.6,1024.4,11.8,15.1,No,No
26/08/2013,Albury,9.5,17.1,0,76,61,1025.9,1023.4,12.2,16.3,No,No
27/08/2013,Albury,8.1,17.8,0.4,91,60,1023.9,1019.7,10.6,17.2,No,No
28/08/2013,Albury,5.4,20.8,0,91,59,1022.1,1018.5,11.3,19.7,No,Yes
29/08/2013,Albury,9.8,20,2.8,84,51,1018.8,1011.4,15,19.4,Yes,Yes
30/08/2013,Albury,10.2,18.5,3.6,67,61,1016.5,1015,14.9,17.2,Yes,No
31/08/2013,Albury,6.1,20.7,0.2,88,45,1022.3,1020.8,12.5,20.2,No,No
01/09/2013,Albury,5.3,22.2,0,80,53,1028.5,1025.8,12.1,20.7,No,No
02/09/2013,Albury,7,23.8,0,74,42,1031.7,1029.4,13.6,23.4,No,No
03/09/2013,Albury,8,23.3,0,80,51,1033.3,1029.8,14.7,23,No,No
04/09/2013,Albury,7.5,23.7,0,82,51,1031.8,1026.8,15,22.7,No,No
05/09/2013,Albury,11.9,22.6,0,79,51,1027.8,1024.5,17,21.7,No,No
06/09/2013,Albury,13.6,20.9,0,82,61,1026.6,1023.4,16.7,20.8,No,No
07/09/2013,Albury,10.1,19.8,0,73,50,1024.9,1023.3,15.2,18.8,No,No
08/09/2013,Albury,4.8,18.8,0.2,75,36,1027.2,1023.8,12,18.4,No,No
09/09/2013,Albury,7.9,23.4,0,73,47,1019.1,1010.2,12.6,22,No,No
10/09/2013,Albury,12.5,17.5,0,80,54,1008.1,1006.8,14.1,17.4,No,No
11/09/2013,Albury,6.2,16,0.4,79,64,1013.7,1012,9.8,14.5,No,No
12/09/2013,Albury,2.4,15.4,0,81,50,1016.4,1014.8,9.7,15.3,No,No
13/09/2013,Albury,2.6,14.7,0,67,50,1018.9,1015.3,7.9,13.2,No,No
14/09/2013,Albury,6.4,19.3,0.8,73,53,1015.1,1013,12.9,17.4,No,No
15/09/2013,Albury,3.7,20.3,0.2,84,48,1018.6,1014.6,11.7,19.3,No,Yes
16/09/2013,Albury,7.7,13.6,3.2,93,99,1012.7,1006.8,10.9,12.1,Yes,Yes
17/09/2013,Albury,10.8,18.4,37.4,100,82,1002.2,999.6,13.4,16.5,Yes,No
18/09/2013,Albury,11.2,18.7,0.2,92,76,1003,999.6,13.3,16,No,Yes
19/09/2013,Albury,7.7,14,1.2,79,67,1008.7,1007.6,9.7,12.8,Yes,Yes
20/09/2013,Albury,7.3,14.9,2,87,72,1009.1,1010.7,9.4,13.6,Yes,No
21/09/2013,Albury,5.2,17.6,0.4,100,47,1016.8,1014.1,9.7,17.2,No,No
22/09/2013,Albury,5.8,20.4,0.2,94,56,1015.5,1010.6,9.6,19.7,No,No
23/09/2013,Albury,6.1,23.9,0.2,77,47,1011,1006,14.2,23,No,No
24/09/2013,Albury,14.2,22.3,0,63,47,1004.4,1005.2,16.9,21.5,No,No
25/09/2013,Albury,10.6,24,0.2,68,44,1009,1007.4,18,23.7,No,No
26/09/2013,Albury,10.3,16.7,0.8,84,50,1006.6,1011.3,10.3,15,No,Yes
27/09/2013,Albury,2.6,18.5,3.6,74,43,1020.8,1015.5,10.7,18.2,Yes,No
28/09/2013,Albury,7.4,16.9,0,64,46,1013.7,1012.6,12.8,15.3,No,No
29/09/2013,Albury,3.7,20,0,75,51,1018.6,1015.6,11.6,19.7,No,No
30/09/2013,Albury,7,26.4,0,70,42,1014.4,1007,15.8,25.6,No,Yes
01/10/2013,Albury,15.8,17.2,1.6,87,56,1002.9,1008,16.3,15.7,Yes,Yes
02/10/2013,Albury,3.7,19.7,4,64,41,1014.2,1006.1,13.3,19.2,Yes,No
03/10/2013,Albury,6.8,16.5,1,64,48,1016.3,1017.8,11.3,16,No,No
04/10/2013,Albury,3.2,18.9,0,74,48,1024,1019.7,10.6,18.2,No,No
05/10/2013,Albury,5.5,21.7,0,83,50,1018.4,1013.2,12.5,19.9,No,No
06/10/2013,Albury,6.2,22.9,0,76,46,1009.1,1006.2,13.2,21.3,No,No
07/10/2013,Albury,4.9,20.1,0,77,51,1012.7,1011,11.9,18.2,No,No
08/10/2013,Albury,5.6,20.6,0,69,48,1016.6,1016.1,13.4,19.7,No,No
09/10/2013,Albury,5.6,24.3,0,83,45,1019.9,1015.2,11.9,23.2,No,No
11/10/2013,Albury,NA,18.5,NA,73,52,1016.4,1015.8,11.4,17.8,NA,No
12/10/2013,Albury,5.2,23.1,0,78,38,1016.3,1010.9,12,21.9,No,No
13/10/2013,Albury,6.8,24.7,0,70,61,1001.9,1001.6,14.6,17,No,Yes
14/10/2013,Albury,4.6,15.5,2.2,77,49,1018.4,1018.5,8.1,13.7,Yes,No
15/10/2013,Albury,2.5,20.1,0,81,42,1024.5,1020.9,9.3,18.2,No,No
16/10/2013,Albury,3.8,25.5,0,75,21,1017.4,1009.8,11.2,24.4,No,No
17/10/2013,Albury,11.2,17.7,0,62,43,1006.3,1012,13.9,14.8,No,No
18/10/2013,Albury,0.8,18.9,0,72,40,1027.1,1025.3,8.6,17.9,No,No
19/10/2013,Albury,3.6,24.7,0,75,26,1027.2,1021.7,12.7,23.7,No,No
20/10/2013,Albury,7.4,29.7,0,67,29,1019.4,1014.6,13.9,28.8,No,No
21/10/2013,Albury,10.8,27.6,0,64,45,1013.7,1012.1,18.8,26.6,No,Yes
22/10/2013,Albury,16,26.2,2.8,81,60,1011.1,1007.4,19.1,25.7,Yes,Yes
23/10/2013,Albury,13.3,18.2,2.6,90,87,1008.4,1010.5,13.8,14.6,Yes,No
24/10/2013,Albury,7.9,16.5,0.4,62,37,1017.6,1019.2,10.1,14.2,No,No
25/10/2013,Albury,2.1,17.5,0,64,45,1025.5,1022.8,10,15.7,No,No
26/10/2013,Albury,5,19.7,0,61,46,1024.2,1022.3,12.9,18.7,No,No
27/10/2013,Albury,5.3,21.3,0,68,36,1023.8,1020.6,11.9,20.3,No,No
28/10/2013,Albury,10.6,24.6,0,65,50,1017.8,1012.1,16,21.6,No,No
29/10/2013,Albury,9.4,22.6,0,54,48,1009.6,1011.3,17.9,19.9,No,No
30/10/2013,Albury,6,23.5,0,61,34,1020.4,1017.9,13.6,22,No,No
31/10/2013,Albury,6.3,25.2,0,70,28,1021,1018.8,14.9,24.3,No,No
01/11/2013,Albury,7.6,27.9,0,69,24,1022.2,1018.1,15.8,27.3,No,No
02/11/2013,Albury,8.6,27.9,0,65,45,1017.8,1015,16.8,23.9,No,No
03/11/2013,Albury,10.1,21.1,0,67,34,1013.1,1016,16.1,19.5,No,No
04/11/2013,Albury,3.1,20.3,0,46,33,1026,1024.6,11.9,19,No,No
05/11/2013,Albury,6.3,25.6,0,58,18,1027.9,1023.3,13.5,23.4,No,No
06/11/2013,Albury,6.9,29.6,0,58,13,1021.7,1016.1,16.8,28.7,No,No
07/11/2013,Albury,8.9,34.3,0,48,22,1014.9,1009.4,18.8,33.2,No,No
08/11/2013,Albury,17.7,30.9,0,62,23,1006.4,1002.9,22.3,30,No,No
09/11/2013,Albury,9.3,21.9,0,62,35,1012,1011.9,14.9,19.6,No,No
10/11/2013,Albury,10.5,21.3,0,52,50,1018,1015.8,14,19.4,No,Yes
11/11/2013,Albury,10.6,17.1,5.8,57,61,1020.7,1019,14.1,15.9,Yes,Yes
12/11/2013,Albury,12.1,18.6,4.4,75,65,1015,1011.4,14.3,17.1,Yes,No
13/11/2013,Albury,10.1,17.2,0.4,86,55,1015.7,1015.1,11,15.3,No,No
14/11/2013,Albury,8.2,21.5,0,69,48,1016.4,1014.9,14.4,19.7,No,No
15/11/2013,Albury,5.1,25.1,0,69,34,1016.5,1013.8,13.4,23.4,No,No
16/11/2013,Albury,12.4,26,0,55,32,1016,1012.7,17.4,24.3,No,No
17/11/2013,Albury,9.1,27.2,0,61,35,1017.6,1013.9,16.7,23.6,No,No
18/11/2013,Albury,9.5,28.4,0,58,33,1016.2,1011.8,19,27.1,No,No
19/11/2013,Albury,10.2,31.1,0,55,24,1013.4,1008.5,19.8,30.2,No,No
20/11/2013,Albury,11.3,33.7,0,57,14,1009.9,1005.9,21.2,33.2,No,No
21/11/2013,Albury,16.8,27.2,0,63,50,1010.3,1007.7,19.5,25,No,No
22/11/2013,Albury,10.6,27.1,0,54,21,1007.6,1005.4,19.5,26,No,No
23/11/2013,Albury,8.1,23.7,0,54,36,1006.9,1004.2,17.6,22.4,No,No
24/11/2013,Albury,8.6,26.1,0,58,29,1008.1,1005.7,16.5,24.5,No,No
25/11/2013,Albury,11.5,26.7,0,50,30,1010.7,1009.3,19.4,25.2,No,No
26/11/2013,Albury,8.2,29.7,0,49,25,1016.7,1012.8,16.7,28.1,No,No
27/11/2013,Albury,10.5,32.6,0,58,22,1016.5,1012.6,19.8,30.5,No,No
28/11/2013,Albury,14.2,35.4,0,56,13,1008.3,1002.8,23.1,31.9,No,No
29/11/2013,Albury,13.1,25.6,0,37,27,1008.6,1008.6,19.1,25,No,No
30/11/2013,Albury,9,27.5,0,41,16,1018.9,1017.1,16.2,24.9,No,No
01/12/2013,Albury,9.9,30.4,0,46,23,1022.9,1019.8,20.6,29.1,No,No
02/12/2013,Albury,15.6,34.4,0,38,19,1020.4,1015.2,24.7,33,No,No
03/12/2013,Albury,15.1,37.1,0,47,15,1013.9,1009.3,25.8,34.8,No,No
04/12/2013,Albury,21.5,23.7,0,62,93,1004,1002.3,22.9,18.3,No,Yes
05/12/2013,Albury,10.1,17.5,29.4,90,60,1000.8,1001.3,10.1,14.6,Yes,Yes
06/12/2013,Albury,5.8,20.4,3.2,62,32,1015.4,1015.9,11.8,19.4,Yes,No
07/12/2013,Albury,7.7,26.1,0,63,28,1020.9,1018.3,15.5,24.8,No,No
08/12/2013,Albury,10.2,32.1,0,55,20,1016.7,1011.3,18.4,30.4,No,No
09/12/2013,Albury,18.1,30.4,0,56,31,1006.2,1001.4,22.1,29.2,No,No
10/12/2013,Albury,12.1,22.4,0,60,35,1008.7,1008.1,15,20,No,No
11/12/2013,Albury,10.9,24.5,0,43,33,1010,1008.8,17.5,22,No,No
12/12/2013,Albury,9.9,27.6,0,55,22,1012.6,1009.8,17.7,26.4,No,No
13/12/2013,Albury,11.2,30.2,0,47,29,1012.9,1010.5,19.6,28.9,No,No
14/12/2013,Albury,14.4,29.5,0,56,19,1014.9,1013.2,21.3,28.4,No,No
15/12/2013,Albury,12.8,31.1,0,48,31,1018,1014.7,20.1,28.5,No,No
16/12/2013,Albury,15.8,32.9,0,51,28,1018.1,1015.1,23.2,31.5,No,No
17/12/2013,Albury,16.9,34,0,54,29,1019.5,1016.3,24.7,31.8,No,No
18/12/2013,Albury,18.8,37.6,0,41,17,1020.2,1016.2,27,36.4,No,No
19/12/2013,Albury,19.2,39.7,0,34,17,1018.3,1013.5,29.9,39.2,No,No
20/12/2013,Albury,22.2,40.7,0.2,45,14,1015.1,1009.9,28.6,39.2,No,No
21/12/2013,Albury,23.7,40.5,0,40,12,1012,1008,26.9,38.8,No,No
22/12/2013,Albury,25.2,36.4,0,36,22,1007.7,1006.6,29.4,35,No,Yes
23/12/2013,Albury,18.3,23.9,5.2,93,68,1010.7,1011,18.3,20.8,Yes,Yes
24/12/2013,Albury,11.6,29.1,13,75,24,1017.8,1015.2,17.6,26.6,Yes,No
25/12/2013,Albury,15.7,29.1,0,64,44,1016,1013.3,20.3,26.3,No,No
26/12/2013,Albury,14.9,30.8,0,61,28,1013.4,1008.7,22.4,29.8,No,Yes
27/12/2013,Albury,14,32.5,1.4,57,25,1011.1,1007.7,20.8,30.8,Yes,No
28/12/2013,Albury,14.4,37.1,0,57,18,1008.3,1003.7,23.2,34.7,No,No
29/12/2013,Albury,16.1,30.9,0,27,14,1011.8,1010.6,19.9,27.9,No,No
30/12/2013,Albury,11.7,30.9,0,50,18,1014,1010.4,20.3,29.3,No,No
31/12/2013,Albury,10.4,31.4,0,43,14,1013.3,1011.5,19.7,30.5,No,No
01/01/2014,Albury,12,27.4,0,56,38,1011.1,1008.6,20.3,25.9,No,No
02/01/2014,Albury,16.7,27.7,0,61,22,1006.1,1005.8,22.3,26.4,No,No
03/01/2014,Albury,18.9,30.6,0.2,40,32,1003.1,999.1,22.3,27.5,No,No
04/01/2014,Albury,13.1,25.6,0,46,28,1006.8,1005.7,16.8,24.2,No,No
05/01/2014,Albury,8.4,29.4,0,50,24,1009.4,1004.5,18.7,28.9,No,No
06/01/2014,Albury,12.1,23.7,0,42,27,1013.2,1013.4,16,23,No,No
07/01/2014,Albury,9.8,27.5,0,43,23,1019.5,1016.4,16.7,25.2,No,No
08/01/2014,Albury,14.2,30.4,0,42,26,1021,1017.1,18.9,28.3,No,No
09/01/2014,Albury,16.9,29,0,48,38,1020.8,1019.1,21.1,26.8,No,Yes
10/01/2014,Albury,14.4,33.6,1.4,54,27,1020.5,1016.6,22.3,31.5,Yes,No
11/01/2014,Albury,16.5,36.5,0,55,26,1018.6,1014.9,24.7,34.4,No,No
12/01/2014,Albury,18.8,38.9,0,37,13,1016.4,1013.1,27,37.5,No,No
13/01/2014,Albury,17.1,39,0,46,17,1017.6,1013.8,26.4,36.9,No,No
14/01/2014,Albury,18.6,41.2,0,44,19,1018.3,1014.5,26.9,39,No,No
15/01/2014,Albury,21,41.8,0,47,15,1019.4,1015.1,28.7,40.6,No,No
16/01/2014,Albury,23,43.6,0,34,12,1016.6,1012.2,31.8,41.7,No,No
17/01/2014,Albury,21.7,42.6,0,37,11,1012.7,1007.9,29.6,41.5,No,No
18/01/2014,Albury,22,41.2,0,27,15,1008.9,1006.2,32.1,38.9,No,No
19/01/2014,Albury,21.3,37.9,0,50,21,1008.1,1003.9,26.5,36.4,No,No
20/01/2014,Albury,19,34.2,0,55,25,1007.4,1004.5,24.5,31.6,No,No
21/01/2014,Albury,17.9,33.2,0,54,26,1008.6,1006.3,23.4,30.1,No,No
22/01/2014,Albury,15.8,33.3,0,43,20,1016.7,1014.7,21.4,31,No,No
23/01/2014,Albury,16.2,34.5,0,45,23,1020,1014.8,22.4,32.1,No,Yes
24/01/2014,Albury,20.1,23.4,2.8,84,86,1010.8,1006.7,20.5,20.7,Yes,Yes
25/01/2014,Albury,13.3,25.9,31,52,33,1014.3,1014.4,17.8,24.3,Yes,No
26/01/2014,Albury,12.4,29.4,0,53,24,1021.8,1019.5,18.1,26.4,No,No
27/01/2014,Albury,14.8,32.7,0,52,27,1021.4,1018.1,22.4,30.7,No,No
28/01/2014,Albury,16.4,36.6,0,63,22,1018.4,1013.4,22.7,34.5,No,No
29/01/2014,Albury,18.8,40.6,0,51,18,1015.2,1011.1,26.7,39.3,No,No
30/01/2014,Albury,20.6,39.7,0,49,17,1015.3,1012,26.6,37.2,No,No
31/01/2014,Albury,21.8,41.7,0,50,16,1011.8,1008.3,28.6,40.8,No,No
01/02/2014,Albury,23.2,41.6,0,51,15,1010.9,1007.4,28,40.2,No,No
02/02/2014,Albury,20.7,41.1,0,43,14,1010.1,1006.7,27.5,39.7,No,No
03/02/2014,Albury,20.5,40.5,0,34,17,1010.1,1006.7,30.8,38.2,No,Yes
04/02/2014,Albury,21,31.9,1.2,25,24,1014.3,1014.1,22.3,30.3,Yes,No
05/02/2014,Albury,16.7,30.9,0,45,26,1020.9,1017.2,19.9,28.7,No,No
06/02/2014,Albury,16.6,33.7,0,46,27,1018.4,1013,20.1,30.5,No,No
07/02/2014,Albury,16.7,36.8,0,57,18,1014.5,1011.4,23.1,34.9,No,No
08/02/2014,Albury,18.4,40.1,0,49,13,1014.9,1011.4,25.3,38.3,No,No
09/02/2014,Albury,18.8,42,0,31,10,1014.7,1010.4,29.4,40.8,No,No
10/02/2014,Albury,18.6,36.8,0,46,19,1015.2,1012.3,23.5,35.1,No,No
11/02/2014,Albury,13.9,36.9,0,56,17,1014.5,1010.6,20.2,35,No,No
12/02/2014,Albury,17,36.2,0,54,24,1013.8,1011.4,22.2,34.4,No,No
13/02/2014,Albury,21.8,31.2,0,57,39,1012.1,1009.1,24.9,29.9,No,No
14/02/2014,Albury,21.3,30.6,0,62,33,1006.1,1003.5,24,30.1,No,Yes
15/02/2014,Albury,19.2,23.1,21.8,99,98,998.9,994.8,20.1,22,Yes,Yes
16/02/2014,Albury,20,31.4,7,76,34,1001.4,1001.2,22.5,30,Yes,No
17/02/2014,Albury,13,29.9,0,61,33,1013,1010.4,18.6,27.6,No,No
18/02/2014,Albury,15.3,33.4,0,72,32,1010.2,1005.8,19.4,30.6,No,No
19/02/2014,Albury,18.1,32.3,0,63,31,1000.7,996.2,23.5,30.1,No,Yes
20/02/2014,Albury,11.6,22.8,1.6,80,30,1010.1,1011.4,13.6,21.4,Yes,No
21/02/2014,Albury,8.4,26.8,0,59,33,1018.7,1016.5,14.3,24.7,No,No
22/02/2014,Albury,10.6,29.8,0,68,32,1020.2,1017.8,17.5,28,No,No
23/02/2014,Albury,13.1,31.4,0,53,32,1021.4,1018.1,19.1,29.9,No,No
24/02/2014,Albury,14.5,33,0,61,27,1019.6,1015.9,19.9,30.8,No,No
25/02/2014,Albury,14.8,34.6,0,63,23,1014.3,1008.9,20.6,32.1,No,No
26/02/2014,Albury,17.5,31.4,0,74,45,1009.5,1008.1,20.2,30.1,No,No
27/02/2014,Albury,10.8,30.6,0,66,25,1016.7,1014.9,17.5,29.5,No,No
28/02/2014,Albury,16.4,27.7,0,58,47,1020.2,1019.2,19.6,26.3,No,Yes
01/03/2014,Albury,17,27.2,8.8,94,54,1020.9,1018,18.5,25,Yes,No
02/03/2014,Albury,15.8,30,0,83,36,1020.5,1018.4,19,27.9,No,No
03/03/2014,Albury,15.9,32.3,0,68,33,1024,1021.1,19.8,29.7,No,No
04/03/2014,Albury,15.9,32.2,0,63,34,1024.5,1019.9,21.2,30.4,No,No
05/03/2014,Albury,19.7,31.5,0.2,76,44,1017.2,1013.9,22.1,29.6,No,No
06/03/2014,Albury,16.1,32.6,0.2,76,35,1017,1014.4,21.6,32.6,No,No
07/03/2014,Albury,10.2,29.1,0,60,22,1020.1,1018.4,16.5,28,No,No
08/03/2014,Albury,13.3,32.5,0,59,25,1020.8,1017.4,20.5,31.7,No,No
09/03/2014,Albury,14,31.5,0,62,33,1021.3,1017.4,19.3,29,No,No
10/03/2014,Albury,14.9,34.5,0,62,29,1022.1,1018.8,20.8,32.3,No,No
11/03/2014,Albury,18.6,34.3,0,59,27,1021.2,1017.2,22.5,33.2,No,Yes
12/03/2014,Albury,19,30.1,2.8,90,33,1017.9,1015.2,20,29.1,Yes,No
13/03/2014,Albury,12.1,29.1,0,77,42,1018.8,1015.3,15.4,27.5,No,No
14/03/2014,Albury,14.4,31.9,0,68,18,1015.5,1011.7,18.9,31,No,No
15/03/2014,Albury,12.6,31,0,59,28,1009.8,1004.5,17.7,28.8,No,Yes
16/03/2014,Albury,13,20,2.6,70,38,1007.9,1008,14.4,19.2,Yes,No
