id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
7913,8629,149.4856358,74.93731049,0.865272921,8914,104.8178612,0.590380405,377.495,0.76093564,1.994809192,0
7914,6163,157.2894248,50.65319967,0.946726683,6334,88.5831548,0.680242826,346.66,0.644457922,3.105221898,1
7915,5733,151.915629,48.92179761,0.946728552,5901,85.43700785,0.629032258,336.836,0.634972334,3.105274875,1
7916,5638,150.7841394,48.5559781,0.946731807,5801,84.72617396,0.593223906,333.494,0.637028534,3.105367151,1
7917,6641,162.7776117,52.41685785,0.946734514,6766,91.9542485,0.453589236,358.717,0.648543971,3.105443904,1
7918,6250,159.5496537,51.37730842,0.946734723,6457,89.20620581,0.452800116,357.316,0.615155561,3.105449831,1
7919,8808,150.4542191,75.41446382,0.865305259,9021,105.8994519,0.653170189,367.544,0.819348183,1.995031343,0
7920,6543,162.7417559,52.40445815,0.946736298,6715,91.27325096,0.801838235,358.842,0.638528443,3.105494487,1
7921,6642,131.4598585,65.8891964,0.865324798,6893,91.96117146,0.595428059,325.831,0.786183514,1.995165607,0
7922,6521,130.3075499,65.2985485,0.865383008,6701,91.11967445,0.732614313,320.436,0.798070873,1.995565795,0
7923,6918,133.4086978,66.84210296,0.865428427,7026,93.85239033,0.617072518,326.362,0.816189963,1.995878225,0
7924,6805,166.4918457,53.60818326,0.946744144,6970,93.08273257,0.828766289,367.054,0.63471399,3.105716992,1
7925,5915,155.1933198,49.9699646,0.946744675,6131,86.78255532,0.457817338,347.26,0.6163893,3.105732034,1
7926,6326,159.9501971,51.50139558,0.946745129,6486,89.74694067,0.544734349,354.278,0.633360075,3.105744908,1
7927,6042,156.3700511,50.34806795,0.946746386,6143,87.70925452,0.454832882,347.355,0.629279343,3.105780569,1
7928,8229,145.6241516,72.95899192,0.865442147,8475,102.3596024,0.614104478,358.45,0.804821847,1.995972639,0
7929,7466,138.6233102,69.44613933,0.865464567,7680,97.49875097,0.601127214,340.438,0.8095092,1.996126949,0
7930,6828,166.267906,53.53173626,0.946753024,7011,93.23990354,0.45979798,368.187,0.632945732,3.105968863,1
7931,6158,156.8480566,50.49820941,0.946754553,6295,88.54721405,0.594975845,347.373,0.641294374,3.106012241,1
7932,6016,156.2163048,50.29374486,0.946756879,6264,87.52033536,0.620078334,344.32,0.637665899,3.106078207,1
7933,5456,148.4133032,47.77657659,0.946768326,5618,83.34743521,0.535742341,323.091,0.656802058,3.106403049,1
7934,4715,137.4461351,44.24286659,0.946776257,4836,77.48112321,0.658979735,305.483,0.634917748,3.106628157,1
7935,6814,165.6696573,53.32592734,0.946780109,6932,93.14426583,0.456274274,364.367,0.644961691,3.106737484,1
7936,7022,167.9786467,54.06905851,0.946780288,7160,94.55521182,0.823405253,374.547,0.629010715,3.106742587,1
7937,6832,166.1043418,53.46373963,0.946784416,7038,93.26721058,0.556170629,366.41,0.639474287,3.106859771,1
7938,5837,154.2601842,49.65087891,0.946785739,6068,86.20846375,0.690279092,342.872,0.623929494,3.106897352,1
7939,6294,159.4261087,51.31019164,0.946793021,6447,89.51966094,0.525025025,351.012,0.641937394,3.107104136,1
7940,6269,159.4626335,51.32190825,0.946793103,6467,89.34169635,0.484953972,356.545,0.619697056,3.107106476,1
7941,5797,153.0938135,49.27183887,0.946793792,5967,85.91256975,0.518886502,337.382,0.639984341,3.107126038,1
7942,6213,158.9811022,51.16428049,0.94679877,6449,88.94176348,0.747113997,349.637,0.638669898,3.107267428,1
7943,6546,162.5615591,52.31592935,0.9468001,6691,91.2941732,0.462811086,357.376,0.644073006,3.107305196,1
7944,5630,150.1678833,48.32548066,0.946804373,5721,84.66604182,0.454398709,331.881,0.642323008,3.107426585,1
7945,6443,160.3146507,51.59064529,0.94680472,6562,90.5730776,0.478535354,352.395,0.651986375,3.107436431,1
7946,5891,154.0127016,49.56257524,0.946804826,6011,86.60631708,0.494169952,337.26,0.650832476,3.107439452,1
7947,7012,168.012706,54.06730559,0.946806016,7216,94.48786,0.518332348,373.837,0.63050307,3.107473254,1
7948,6431,161.5287884,51.98025396,0.946807058,6581,90.48869273,0.450381679,359.785,0.624312841,3.10750287,1
7949,6245,159.4926746,51.3204045,0.946816912,6407,89.17051619,0.515349068,355.444,0.621154923,3.107782881,1
7950,6732,132.1880135,66.21838324,0.86548149,6871,92.58211823,0.65207284,323.422,0.808751044,1.996243446,0
7951,5473,148.6882437,47.84294941,0.946818931,5728,83.47718268,0.523631841,337.407,0.604125455,3.107840246,1
7952,5968,154.9851464,49.86893301,0.946819262,6144,87.17048585,0.750691824,341.863,0.641703606,3.107849659,1
7953,7107,169.1522266,54.42521542,0.946823683,7246,95.12577697,0.451811825,374.01,0.638454204,3.107975325,1
7954,4177,128.9051456,41.47506874,0.946825087,4269,72.92682345,0.580300083,283.064,0.65509617,3.108015236,1
7955,5826,152.9741968,49.21770382,0.946828534,5959,86.12719424,0.627801724,336.14,0.6479477,3.108113237,1
7956,9758,157.8548617,79.0753687,0.865483648,10043,111.4642161,0.777220231,415.239,0.7111716,1.996258308,0
7957,6069,156.5346765,50.36263032,0.946829874,6199,87.90501008,0.468287037,346.641,0.63469802,3.108151332,1
7958,6845,166.0086091,53.40861994,0.946834179,7072,93.35590331,0.483574709,369.729,0.629239945,3.108273706,1
7959,5940,154.7154347,49.77476757,0.946835474,6145,86.96575703,0.466760962,341.719,0.639231334,3.108310541,1
7960,5445,147.8976356,47.58020379,0.946838125,5562,83.26337323,0.457563025,326.421,0.642172297,3.108385921,1
7961,6956,133.7891868,67.01847877,0.865490132,7059,94.10979903,0.798622273,324.216,0.831573327,1.996302948,0
7962,6740,165.05749,53.1002738,0.946839017,6966,92.63711206,0.47278339,364.8,0.63644386,3.10841128,1
7963,6576,163.2061127,52.50266708,0.946843189,6720,91.50313244,0.562435854,362.341,0.629414453,3.108529944,1
7964,5681,150.8761003,48.53449787,0.946846927,5801,85.0486558,0.778219178,331.02,0.651517649,3.108636268,1
7965,6608,162.9621506,52.42129441,0.946849217,6765,91.72549761,0.486597938,359.772,0.641542124,3.108701386,1
7966,6332,160.8424003,51.73601645,0.946856401,6527,89.78949157,0.477490385,358.597,0.618781707,3.108905774,1
7967,6230,158.4898865,50.97914566,0.946856764,6357,89.06336151,0.484297264,347.135,0.649682402,3.108916097,1
7968,6208,158.1983765,50.88453531,0.946858577,6367,88.90596771,0.685209713,347.818,0.64484816,3.108967697,1
7969,6594,163.5574612,52.60693116,0.946861391,6756,91.62827925,0.454132231,362.04,0.632187194,3.109047754,1
7970,5489,149.4094486,48.05618219,0.946861744,5643,83.599114,0.79447098,329.193,0.636505135,3.10905781,1
7971,5701,151.5227432,48.73524361,0.946863225,5801,85.19823146,0.83739718,331.128,0.653384899,3.109099945,1
7972,5786,152.4318892,49.02541648,0.94686822,5946,85.83102007,0.506477591,336.78,0.641055614,3.109242107,1
7973,6618,163.2088997,52.49135503,0.946868601,6774,91.79487626,0.476115108,362.081,0.634344465,3.109252936,1
7974,5865,153.9274768,49.50303899,0.946875703,6008,86.41498672,0.451848999,340.009,0.637524757,3.109455095,1
7975,5508,149.3650654,48.03488926,0.946877703,5692,83.74367685,0.606073944,333.329,0.622956321,3.109512016,1
7976,5750,151.9933079,48.87991804,0.946878145,5877,85.56358678,0.470463099,335.841,0.640634437,3.109524606,1
7977,5985,155.8134761,50.10783366,0.946879501,6178,87.29455123,0.488970588,343.834,0.636174679,3.109563209,1
7978,6342,160.4962064,51.61352122,0.946879977,6551,89.86036497,0.453453454,355.019,0.632314162,3.109576767,1
7979,6697,164.4808749,52.89465691,0.94688056,6890,92.3411351,0.729202962,368.204,0.620744898,3.109593378,1
7980,6519,162.410224,52.22854034,0.946881032,6716,91.10570011,0.475839416,360.02,0.63202985,3.109606795,1
7981,6860,166.5449786,53.55820777,0.946881039,7088,93.45813649,0.769921437,372.381,0.621668629,3.109607016,1
7982,6233,159.3288305,51.23559069,0.946885343,6429,89.08480276,0.649270833,350.894,0.636143518,3.109729553,1
7983,8924,151.3090227,75.78716806,0.865518633,9155,106.5945106,0.637428571,372.4,0.808630431,1.996499231,0
7984,8055,144.0394765,72.14565594,0.865520102,8219,101.2716374,0.598617717,352.777,0.813345154,1.996509348,0
7985,7839,141.7511761,70.98913885,0.865562419,7997,99.90457843,0.637939453,350.227,0.80310306,1.996800896,0
7986,6736,163.905879,52.70505599,0.946890279,6904,92.60961923,0.611474219,361.258,0.648600077,3.109870124,1
7987,6782,165.2567068,53.13592494,0.946897469,6946,92.92529576,0.551382114,362.796,0.647504319,3.110074906,1
7988,7409,171.7622353,55.22307909,0.946906573,7546,97.1258554,0.598078786,381.107,0.641025945,3.110334269,1
7989,6351,160.1933626,51.50065515,0.946912781,6512,89.92410327,0.464661984,357.625,0.624016733,3.11051116,1
7990,6504,161.2962814,51.85435411,0.946914631,6628,91.00082417,0.466838932,354.374,0.650828699,3.110563889,1
7991,6207,158.2964814,50.88685183,0.946921304,6376,88.89880682,0.458961846,354.373,0.621112628,3.11075407,1
7992,6216,159.5621542,51.29292164,0.946923006,6397,88.96323404,0.807272727,355.832,0.616922865,3.110802603,1
7993,6757,165.2087018,53.10786333,0.946923418,6882,92.75386571,0.462649778,361.355,0.650272887,3.110814321,1
7994,5790,122.7134855,61.45350984,0.865569649,5935,85.86068346,0.784446552,301.141,0.802321908,1.996850723,0
7995,6102,156.2781947,50.23611036,0.946925501,6285,88.14367647,0.748344371,342.847,0.652351042,3.110873705,1
7996,5548,150.0192383,48.22193666,0.946930508,5671,84.04720694,0.519183979,330.188,0.639475257,3.111016452,1
7997,6399,160.3534101,51.54229,0.946933568,6544,90.26328072,0.81,352.647,0.646608765,3.111103719,1
7998,6372,128.0006315,64.10077152,0.865571821,6615,90.07265056,0.670736842,320.156,0.781200191,1.996865692,0
7999,4420,133.218779,42.82015499,0.946934252,4531,75.01812306,0.584656085,293.434,0.645076567,3.111123231,1
8000,5952,154.6598978,49.71181722,0.94693447,6118,87.05355691,0.492185562,342.37,0.638089181,3.111129434,1
8001,5035,141.8379078,45.58977483,0.946936176,5143,80.06722868,0.649509804,313.63,0.643241629,3.111178074,1
8002,6505,161.8279514,52.01314452,0.946940084,6639,91.00781966,0.490795232,356.521,0.643112473,3.111289519,1
8003,6355,160.5762497,51.61021913,0.946941385,6582,89.9524169,0.457029845,362.461,0.607858999,3.11132664,1
8004,5984,154.369817,49.61300384,0.946946725,6147,87.28725815,0.462192014,342.811,0.639870298,3.111478948,1
8005,6651,164.3481216,52.81967688,0.946947262,6884,92.02345468,0.511418685,364.236,0.629986258,3.111494264,1
8006,6499,161.633049,51.9436569,0.946954455,6649,90.96583865,0.615610495,358.338,0.63601985,3.111699458,1
8007,6272,158.6229606,50.97414681,0.946959086,6436,89.36307081,0.546531893,353.451,0.630895579,3.111831596,1
8008,6441,161.188265,51.79771504,0.946960776,6644,90.55901892,0.572635135,358.198,0.630836553,3.111879837,1
8009,6471,162.1217131,52.09741157,0.946961333,6661,90.76967056,0.549740889,356.701,0.639105581,3.111895739,1
8010,5761,152.4966711,49.00330874,0.946963824,5920,85.6453911,0.478011948,338.336,0.632428333,3.111966824,1
8011,4879,140.6501944,45.19629673,0.946964459,5024,78.81710309,0.432305511,312.75,0.626824619,3.111984932,1
8012,6670,163.712782,52.60506917,0.946968854,6811,92.15480326,0.577389197,362.73,0.637042997,3.112110384,1
8013,5494,149.9076077,48.16886095,0.946969433,5666,83.63718108,0.692113883,332.501,0.624471478,3.112126895,1
8014,5484,149.7359107,48.11081906,0.94697594,5640,83.56102957,0.445419103,334.469,0.61602107,3.112312648,1
8015,6288,127.8963914,64.02480835,0.865679282,6511,89.47698172,0.663851351,317.716,0.782788118,1.997606782,0
8016,6238,158.8882902,51.05028646,0.946978573,6406,89.1205267,0.523893508,349.689,0.641049096,3.112387828,1
8017,6215,158.4697985,50.91215774,0.946986428,6363,88.95607776,0.511312217,349.135,0.640714011,3.112612105,1
8018,5953,155.6245091,49.99698483,0.946988731,6177,87.06086957,0.464099166,357.547,0.585166519,3.112677887,1
8019,5875,154.1791659,49.5322203,0.946989663,6028,86.48862541,0.453317901,339.389,0.640947135,3.112704517,1
8020,6391,160.9856946,51.71834401,0.946990863,6628,90.20683971,0.514987913,358.943,0.623343887,3.112738772,1
8021,6757,165.6699877,53.2229887,0.946991341,7013,92.75386571,0.683768468,368.642,0.624818897,3.112752436,1
8022,6567,163.4034233,52.49230821,0.946996585,6765,91.44049481,0.550922819,361.712,0.630740977,3.112902231,1
8023,6217,127.1461248,63.63603835,0.865739251,6443,88.97038974,0.75330183,315.937,0.782689939,1.998020746,0
8024,6921,167.1356341,53.68837887,0.947002427,7117,93.87273773,0.447729331,369.551,0.636839437,3.113069114,1
8025,6018,155.3577144,49.90453395,0.947003445,6190,87.53488208,0.60149925,345.999,0.631702158,3.113098191,1
8026,5746,152.0023152,48.82593564,0.947005153,5872,85.53382035,0.529976019,334.496,0.645347494,3.113147003,1
8027,7018,167.5575422,53.82189863,0.947006493,7281,94.52827685,0.707459677,389.136,0.582398714,3.113185273,1
8028,6350,159.8575794,51.34824994,0.947007149,6479,89.91702347,0.456178161,353.102,0.640004805,3.113204045,1
8029,6555,163.1165099,52.39367471,0.947010028,6758,91.35691115,0.627152698,362.729,0.626062949,3.113286304,1
8030,6460,162.1145117,52.06535086,0.947023581,6632,90.69248844,0.475699558,358.382,0.632047917,3.113673662,1
8031,6349,160.4521029,51.53045634,0.94702567,6540,89.90994311,0.67585693,353.847,0.637212307,3.113733398,1
8032,6757,165.2867965,53.08107359,0.947029943,6953,92.75386571,0.74944543,366.012,0.633830501,3.113855568,1
8033,5649,151.6832739,48.71121855,0.94703251,5786,84.80878603,0.447410106,337.686,0.622522893,3.113928955,1
8034,8647,149.3716433,74.75532134,0.865756607,9121,104.9271287,0.587432065,391.92,0.707425109,1.998140609,0
8035,6732,132.6825825,66.37586335,0.865874916,6986,92.58211823,0.707142857,331.875,0.768077237,1.998958293,0
8036,5444,147.9108448,47.49598042,0.94704115,5620,83.25572702,0.465299145,330.323,0.626975185,3.114176051,1
8037,5626,150.2912488,48.25956633,0.947042934,5780,84.63595973,0.803369984,330.144,0.648638577,3.11422709,1
8038,5063,142.7859255,45.84949029,0.947043087,5157,80.28954985,0.472471071,313.6,0.646942501,3.11423147,1
8039,6735,165.2469932,53.06186185,0.947043135,6969,92.60274474,0.467189234,365.124,0.634843538,3.11423285,1
8040,6515,162.2526938,52.09921491,0.947045556,6722,91.077745,0.68027566,361.787,0.625487117,3.114302089,1
8041,9514,156.7972082,78.42811044,0.86591673,9792,110.0618055,0.59836478,429.919,0.646844267,1.999247557,0
8042,9570,156.5700559,78.30798519,0.865940733,9774,110.3852456,0.616425121,390.282,0.789522949,1.999413668,0
8043,8954,151.6427851,75.84258629,0.865944698,9221,106.7735308,0.645519429,371.862,0.813698195,1.999441112,0
8044,6294,160.0949162,51.40631797,0.947045633,6451,89.51966094,0.444742793,358.312,0.61604707,3.114304282,1
8045,6145,158.8929895,51.01996753,0.947046514,6374,88.45369977,0.460506595,354.29,0.615196651,3.114329491,1
8046,5825,152.8011636,49.06363521,0.947047111,5946,86.1198023,0.462301587,334.393,0.654623269,3.114346562,1
8047,5653,151.4702297,48.6359414,0.947047867,5823,84.83880684,0.498500882,334.1,0.636408393,3.114368209,1
8048,6329,161.0065,51.69507479,0.947053954,6640,89.76821864,0.752109329,353.888,0.635057847,3.114542355,1
8049,7920,144.0785443,72.05619025,0.865957599,8133,100.4194065,0.785714286,356.816,0.781711327,1.999530419,0
8050,6294,159.4313605,51.18742592,0.947058019,6436,89.51966094,0.775887574,351.887,0.638748888,3.11465868,1
8051,5424,148.0576262,47.53509104,0.947059521,5564,83.10265514,0.463114754,325.958,0.641514174,3.114701645,1
8052,5393,147.0342175,47.20589071,0.947060966,5487,82.86483491,0.479377778,321.664,0.654991053,3.114742997,1
8053,5913,154.741323,49.67994279,0.947061718,6084,86.76788247,0.470967742,342.032,0.635161643,3.114764516,1
8054,6248,159.3201615,51.14883502,0.947064167,6447,89.19193167,0.51768995,356.016,0.61945798,3.114834609,1
8055,6870,166.1886084,53.35292788,0.947066172,7031,93.52622986,0.476421637,370.501,0.628909032,3.114892003,1
8056,5748,152.2235398,48.86704052,0.947071881,5887,85.54870486,0.458958799,337.28,0.634958652,3.115055428,1
8057,6266,159.1819102,51.10080075,0.947071938,6418,89.32031677,0.560866452,351.515,0.637253941,3.115057061,1
8058,6948,168.2902404,54.02313518,0.947075231,7177,94.05566627,0.563777994,374.523,0.622461775,3.115151312,1
8059,6607,163.3584587,52.43994281,0.947075299,6753,91.71855686,0.477487895,358.498,0.646012165,3.115153259,1
8060,6381,160.8609007,51.63783199,0.94707607,6599,90.13623874,0.44703657,361.57,0.613357712,3.115175337,1
8061,5665,150.9760753,48.46443139,0.9470767,5823,84.9288056,0.558293092,336.67,0.628059719,3.11519337,1
8062,6136,157.8084406,50.65756876,0.947076919,6342,88.38890115,0.492455859,350.459,0.627799232,3.115199653,1
8063,6267,158.2124497,50.78656759,0.947078399,6388,89.32744386,0.72669295,347.28,0.652995236,3.115242025,1
8064,6419,161.2734884,51.76656299,0.947083874,6612,90.40422909,0.555661357,358.372,0.628071517,3.115398803,1
8065,6253,159.8126891,51.29728543,0.947084682,6418,89.22761273,0.470150376,351.602,0.635617168,3.115421951,1
8066,5712,152.2191592,48.85718432,0.947090696,5847,85.28038625,0.470355731,335.93,0.636063512,3.115594182,1
8067,6412,161.4401834,51.81659991,0.947091158,6574,90.35492217,0.458,351.887,0.650724161,3.115607425,1
8068,6379,160.4051686,51.47949851,0.947101506,6515,90.12211191,0.504747587,351.22,0.649836332,3.11590387,1
8069,6476,161.5370506,51.84195719,0.947103186,6595,90.80473166,0.723656274,354.823,0.646387839,3.115952007,1
8070,6855,166.5843202,53.45881556,0.947109203,7038,93.4240712,0.769878706,364.242,0.649287855,3.116124413,1
8071,6502,161.7473787,51.9064065,0.947109578,6707,90.98683157,0.535144033,358.414,0.636043617,3.116135167,1
8072,5685,152.3199664,48.8808826,0.947109956,5867,85.07859197,0.544853364,338.912,0.621965708,3.116145992,1
8073,5656,151.7071792,48.68123905,0.947116644,5802,84.86131548,0.465361198,332.352,0.643461655,3.116337672,1
8074,5512,148.6443649,47.69833912,0.947116815,5633,83.77407935,0.527363184,324.498,0.657801749,3.116342573,1
8075,6323,159.4646305,51.1674844,0.947123101,6509,89.72565765,0.619901961,352.541,0.639313362,3.116522775,1
8076,6867,166.5471255,53.43871287,0.947125816,7036,93.50580706,0.462735849,368.052,0.637028038,3.116600617,1
8077,6314,160.380072,51.45763482,0.947130679,6516,89.66177829,0.610048309,355.137,0.62910422,3.116740062,1
8078,6599,163.1286027,52.33838068,0.947132994,6774,91.66301193,0.472234149,362.609,0.630682578,3.116806454,1
8079,6357,159.9833773,51.32871277,0.947134159,6510,89.96657038,0.596901409,355.469,0.632205996,3.116839847,1
8080,8516,148.1889538,74.08158438,0.866075628,8716,104.1292848,0.640830762,372.738,0.770261473,2.000348062,0
8081,7110,134.9379589,67.45292618,0.866094079,7223,95.14585205,0.615264798,328.668,0.827112569,2.000475985,0
8082,6537,130.7492239,65.35387712,0.866116943,6809,91.2313921,0.756597222,326.126,0.772355959,2.00063454,0
8083,9371,155.4502252,77.69369962,0.866142042,9571,109.2315329,0.697298906,383.05,0.802573598,2.000808637,0
8084,6680,164.3741637,52.73714344,0.947134776,6807,92.22385895,0.455692749,360.487,0.645962209,3.11685755,1
8085,5371,147.6852683,47.3818347,0.947136865,5536,82.69564435,0.486547695,326.798,0.631984223,3.116917469,1
8086,6661,164.1946723,52.67739181,0.947139241,6850,92.09260886,0.447828425,364.96,0.628432681,3.116985611,1
8087,5056,143.015443,45.87910738,0.947147542,5175,80.23402731,0.5,314.905,0.640704563,3.117223747,1
8088,6827,166.6098446,53.447898,0.947148056,7017,93.23307553,0.664751704,371.975,0.62002937,3.117238486,1
8089,7120,169.1565492,54.26324368,0.947151318,7356,95.21273843,0.469038208,382.391,0.611891659,3.11733206,1
8090,5830,153.0953827,49.11060383,0.947152256,5979,86.15675566,0.471111111,335.79,0.649744934,3.117358998,1
8091,6284,158.9870711,50.9990431,0.947155499,6421,89.44851759,0.453391053,349.298,0.647222851,3.117452042,1
8092,6733,164.3812956,52.72846469,0.947157373,6923,92.58899424,0.531622582,368.032,0.624665204,3.117505821,1
8093,6032,155.8586317,49.99365755,0.947159543,6164,87.6366415,0.551673678,343.146,0.64374418,3.117568095,1
8094,5992,156.1827263,50.09735831,0.9471601,6144,87.34558576,0.783267974,342.26,0.642790392,3.117584072,1
8095,7533,139.7733714,69.82872248,0.866264695,7654,97.93525152,0.692371324,341.931,0.809656634,2.001660155,0
8096,6082,156.8359469,50.3047465,0.94716472,6263,87.99910744,0.643597884,346.081,0.638117663,3.117716674,1
8097,6439,161.1077076,51.67475594,0.947165029,6654,90.54495805,0.602057036,356.403,0.637009028,3.117725563,1
8098,5849,153.5832697,49.26107738,0.947165559,5962,86.29703412,0.806981236,335.181,0.654233383,3.117740778,1
8099,6242,158.0016443,50.67764531,0.947166854,6402,89.14909555,0.621094527,350.383,0.638921606,3.117777935,1
8100,6613,163.5299676,52.44922578,0.947170127,6770,91.76019349,0.588240527,362.382,0.632812649,3.117871907,1
8101,6054,156.0819637,50.05989638,0.947171254,6174,87.79631088,0.464655768,343.921,0.643183494,3.117904249,1
8102,8239,145.3904701,72.62512826,0.866303621,8366,102.421778,0.632358585,352.453,0.833454592,2.001930648,0
8103,6785,166.0959419,53.26769293,0.947179346,6996,92.94584612,0.5082397,372.357,0.614951225,3.118136581,1
8104,5620,150.7418178,48.34136169,0.94718428,5797,84.59081653,0.48034188,329.727,0.649586749,3.118278273,1
8105,6033,155.9072346,49.9955657,0.947189258,6171,87.64390551,0.537796399,342.733,0.645403542,3.118421253,1
8106,6121,158.0354778,50.677623,0.947190152,6281,88.28079776,0.779745223,352.449,0.619212448,3.118446929,1
8107,7106,169.3838119,54.31523488,0.947193122,7337,95.11908434,0.662564103,375.647,0.632812745,3.118532255,1
8108,5730,151.6457672,48.62321992,0.947202204,5857,85.41465092,0.503072871,333.034,0.649213196,3.118793192,1
8109,6341,160.885671,51.58377014,0.94720663,6500,89.85328015,0.647569444,354.756,0.633152197,3.118920361,1
8110,5808,153.1333114,49.09767233,0.94720775,5929,85.99404209,0.468387097,333.93,0.654524032,3.118952572,1
8111,6309,128.2302566,64.04333061,0.866348428,6463,89.62627008,0.782754342,314.589,0.801093717,2.00224216,0
8112,5419,147.7893992,47.38206649,0.947212877,5581,83.06434309,0.511902513,325.499,0.642731667,3.119099907,1
8113,6580,162.5276259,52.10633181,0.947214727,6725,91.53095763,0.577192983,357.57,0.646716004,3.11915309,1
8114,4270,130.9449532,41.9798717,0.947217467,4414,73.73420411,0.704271813,289.233,0.641419346,3.119231859,1
8115,6488,161.843527,51.88563596,0.9472176,6650,90.88882311,0.479314421,356.076,0.643036019,3.11923568,1
8116,6568,162.9754432,52.24801152,0.947218653,6708,91.44745666,0.809964237,357.08,0.647309463,3.119265949,1
8117,9404,155.8016268,77.8021292,0.866390787,9557,109.4236934,0.606944624,380.111,0.817902638,2.002536799,0
8118,7963,143.0073552,71.40959583,0.866404898,8060,100.6916406,0.621623732,344.35,0.843891097,2.00263499,0
8119,6216,158.6614842,50.86308102,0.947222761,6376,88.96323404,0.454618591,351.917,0.630725481,3.119384061,1
8120,5795,153.6756908,49.26322918,0.947226121,5970,85.89774829,0.631538797,343.195,0.618274593,3.119480663,1
8121,4075,128.3872736,41.15421618,0.947232452,4233,72.0309041,0.576542162,287.24,0.620651259,3.11966271,1
8122,6133,158.1428198,50.6902483,0.947236802,6359,88.36729105,0.642333473,355.294,0.610530102,3.119787832,1
8123,6437,162.4371057,52.0665609,0.947237124,6665,90.530895,0.763854278,359.329,0.626482344,3.119797099,1
8124,5102,143.4463675,45.97799119,0.947240424,5250,80.59818954,0.520824827,313.721,0.651423073,3.119892014,1
8125,5960,155.8201219,49.94291105,0.947242952,6135,87.112041,0.457757297,343.829,0.633535733,3.119964748,1
8126,6859,166.3556872,53.31639699,0.947249737,7018,93.45132443,0.452380952,366.482,0.641749249,3.120159962,1
8127,6590,130.7343623,65.27106262,0.866449467,6865,91.60048362,0.670737914,325.193,0.783092206,2.002945211,0
8128,6223,159.6692117,51.17301408,0.947250567,6403,89.01331185,0.549492274,355.121,0.62009318,3.120183843,1
8129,6380,161.2268778,51.6715208,0.947252069,6549,90.12917561,0.757090305,355.244,0.635297344,3.120227067,1
8130,4915,141.087391,45.21504771,0.947256815,5063,79.10734708,0.591029341,308.138,0.650493359,3.120363644,1
8131,5694,152.7683568,48.95537182,0.947263766,5892,85.14590987,0.545402299,338.639,0.62395516,3.120563712,1
8132,5828,154.4799366,49.50278654,0.947266108,6041,86.14197622,0.805194805,345.684,0.612873509,3.120631128,1
8133,6576,163.7106983,52.45732342,0.947273221,6745,91.50313244,0.453079785,362.471,0.628963056,3.120835903,1
8134,6834,165.9871077,53.18586113,0.947275025,7037,93.28086111,0.444921875,371.618,0.621858185,3.120887848,1
8135,6095,156.7880936,50.23762544,0.947276476,6229,88.0931043,0.515869657,344.371,0.645848166,3.120929627,1
8136,7034,169.6556349,54.35849844,0.947280684,7238,94.63597074,0.694647442,379.633,0.613316028,3.121050798,1
8137,6858,167.3677502,53.62404362,0.947283524,7121,93.44451187,0.725407235,371.727,0.623676143,3.12113259,1
8138,6036,156.9638154,50.28984798,0.947285272,6268,87.66569393,0.450784167,353.125,0.608278078,3.121182936,1
8139,5570,151.1737026,48.43352164,0.947288011,5769,84.21368217,0.586933614,335.248,0.622777147,3.121261835,1
8140,7435,174.1526782,55.79259768,0.947293842,7680,97.29612539,0.674559971,388.068,0.620404833,3.121429821,1
8141,6255,159.0774387,50.96011179,0.947299989,6400,89.24188116,0.504110252,350.665,0.639222916,3.121606942,1
8142,6134,158.024788,50.62189411,0.947302136,6354,88.37449501,0.732855436,351.861,0.622603231,3.121668812,1
8143,5432,148.0352707,47.41992103,0.947306514,5563,83.1639177,0.775224775,324.288,0.64909441,3.121794964,1
8144,6444,161.949403,51.87577619,0.9473091,6677,90.58010613,0.533929903,358.909,0.628632309,3.12186949,1
8145,6462,162.1873691,51.95091242,0.947311371,6712,90.70652644,0.776589352,363.383,0.614961044,3.121934948,1
8146,4625,138.4477246,44.34378398,0.947318658,4821,76.73807982,0.583964647,309.304,0.607505939,3.122145026,1
8147,6803,165.6813445,53.06579245,0.947320125,6927,93.06905298,0.465767493,366.101,0.637835232,3.122187323,1
8148,6084,157.3397323,50.39372533,0.94732087,6225,88.01357503,0.823051948,343.649,0.647394343,3.122208791,1
8149,6129,159.1268265,50.96487149,0.947323494,6380,88.33846936,0.496114619,350.64,0.626435801,3.122284464,1
8150,6183,157.5188364,50.44947607,0.947324334,6329,88.7267722,0.792387543,344.948,0.65298296,3.122308668,1
8151,6524,163.1993136,52.26753902,0.947326937,6707,91.14063194,0.620211047,362.233,0.62480974,3.122383734,1
8152,6198,158.2734843,50.68746219,0.947332257,6377,88.83433288,0.479461592,350.071,0.635549184,3.122537161,1
8153,6168,158.1573647,50.64592122,0.947341561,6376,88.61908097,0.574783338,350.705,0.630188268,3.122805568,1
8154,6696,165.0783175,52.86138066,0.947343203,6906,92.33424062,0.468251748,366.578,0.626170371,3.122852931,1
8155,6743,165.2378856,52.91164075,0.947344915,6932,92.65772634,0.731186294,363.44,0.641501352,3.122902319,1
8156,9249,154.2313723,76.9892911,0.866498035,9382,108.5181669,0.779979761,373.68,0.83234799,2.003283445,0
8157,7834,142.598007,71.17860468,0.866512326,8033,99.87271196,0.77718254,351.557,0.796529623,2.003383006,0
